word,count
परभान्ति,1
राजवंशाच,1
भिक्षिण्याः,1
साहाय्यायॊपकल्पते,1
कृष्यमाणानि,1
निर्वृतॊ,1
अनिन्दितः,1
शवभ्राश,1
शस्त्रपाणिभिः,1
रम्यज्यॊत्स्नानुलेपनम,1
यथारण्यं,1
गन्धर्वान,1
निपतिष्यति,1
मानुषमात्रॊ,1
रणकुञ्जरम,1
कृतश,1
महारण्यगतं,1
रवम,1
हरीणां;,1
देवप्रवरः,1
वदतु,1
भागं,1
भागः,1
समपातयत,1
शशाकॊत्तरैर,1
समापन्नास,1
परहास्येते,1
वदतस,1
जम्बूमालिनम,1
वदता,1
वैदूर्यमयकूबरः,1
आत्मानुरूपं,1
समवेपताशु,1
वदतश,1
दवाःस्थम,1
अप्रविष्टपुरं,1
वदतः,1
वदतं,1
ऽदशत,1
पर्वतान्तरे,1
निहतान्य,1
वज्रसमैर,1
तपसस,1
बरह्मतेजसा,1
हेतुतॊ,1
तवत्सकाशम,1
महाप्रीतिः,1
सत्र्यध्यक्षान,1
परहर्षकरम,1
संगृहीतायां,1
तीक्ष्णतुण्डनखाङ्कुशाः,1
विधिमन्त्रपुरस्कृतम,1
मधुश्च्युतः,1
वृष्टिवाताः,1
ऊर्जितैस,1
विभेदनम,1
वृत्तज्ञ,1
पर्वतगह्वरस्थः,1
शुक्रं,1
जज्ञाते,1
संकीर्तयिष्यामि,1
दिव्यगन्धसमुक्षितम,1
जिघांसुः,1
रजनीचरैः,1
करवीराक्षः,1
परेक्षणीयाः,1
तपसे,1
उद्यताहं,1
चरिते,1
अश्रित्य,1
परीतियुक्तॊ,1
ईषुस,1
परतिश्रयं,1
अन्यॊन्यसंभाषाद,1
अभिनिर्गतः,1
गराहनक्राकुलजलं,1
रामवृद्ध्यर्थं,1
अलक्षण्यॊ,1
जनपदस्य,1
उपतप्यते,1
यॊगम,1
जन्तुर,1
यथाभागम,1
परजापतिसमप्रभः,1
वाद्यं,1
सपृशद्भिर,1
पुत्रेभ्यः,1
गच्छस्वारिष्टम,1
अप्सरॊगणसंयुक्ताः,1
वाजिवारणसंपूर्णां,1
अभिद्रुताः,1
अभिद्रुतास,1
विद्धॊ,1
परासहताः,1
दवापरसंख्या,1
जयॊतींषि,1
विषक्ताम,1
उपासितुं,1
जुहुस,1
अन्वधावंस,1
पञ्चशीर्षैर,1
विद्धा,1
महार्ही,1
विद्धं,1
मारुतिर;,1
कङ्कणम,1
वयात्तास्यॊ,1
यमस्यैषा,1
गजवाजिगतान,1
इवाकाशम,1
वृक्षषण्डांश,1
पितृगृहे,1
दशच्युताः,1
सत्रीकृतेनैव,1
धयायन,1
उग्रत्वं,1
पवित्रम,1
तथॊर्ध्ववासिनॊ,1
युद्धकालश,1
विनष्टाः,1
विनष्टां,1
नेदानीिम,1
पवित्रं,1
आदित्यमण्डले,1
बराह्मेणास्त्रेण,1
चाद्यासादितस,1
पञ्चशैलेषु,1
शरद्दधुर,1
सुसत्कृताः,1
सप्तपर्णैश,1
इहास्य,1
जुष्टम,1
पराकृत,1
यथेदं,1
मध्येनागरुधूपितम,1
जुष्टः,1
टङ्कैश,1
परमसंत्रस्ता,1
जेष्यामॊ,1
राघवलक्ष्मणौ,1
वैश्वनरसमा,1
मैन्दं,1
कृत्रिमैश,1
भर्त्सयन्ति,1
जानमाना,1
पस्पृशुः,1
तनुतरा,1
परापितॊ,1
ऋक्षराजस,1
संवसेच,1
चभवंस,1
सविद्युतः,1
शवानकुक्कुटवक्त्रांश,1
सीताविरहितं,1
वयथयां,1
वध्य,1
महर्षिकल्पैर,1
जघनानीव,1
परबॊधयाम,1
यॊधेभ्यः,1
गवाक्षस्य,1
शॊचतीम,1
विमना,1
आराधयति,1
समनुज्ञातुम,1
चाभिधास्यति,1
पह्लवाः,1
शूलमुद्गलपाणिभिः,1
सवदुष्कृतं,1
सूक्ष्मे,1
पह्लवान,1
संजाताः,1
सवाध्यायम,1
एवारुरॊह,1
निर्जितस,1
इवात्मानम,1
समधिगच्छति,1
नैवाभ्युदैक्षत,1
धृतायुधः,1
रुद्धां,1
रुतं,1
मद्गतः,1
समाधावन्न,1
बहुपुत्रॊ,1
ससागरवना,1
दीप्तजिह्वॊग्रलॊचनः,1
परवसतः,1
परलॊभय,1
मेघदुन्दुभिराविणी,1
अभ्ययुध्यताम,1
संध्यानुगतपर्यन्तः,1
सप्तजातिशतान्य,1
देशधर्मस,1
वयवस्य;,1
नेष्यत्य,1
राक्षसराजसैन्यं;,1
दीर्घयसि,1
अपरत्राधिकान,1
दक्षिणेव,1
कक्ष्यान्तरविनिक्षिप्तं,1
उत्तिष्ठते,1
बहुपुत्रश,1
संचचालासनात,1
विदीर्यते,1
दर्पितः,1
परास्फुरच,1
उत्ससृजुस,1
निवर्तत,1
निवर्तथ,1
अहृष्टः,1
विस्फारयंश,1
दुर्लभश,1
गॊकर्णस्याश्रमं,1
दुर्लभा,1
नष्टचेतनः,1
विहास्यसि,1
सवर्णरॊंणस,1
तरासयन्तॊ,1
वेणी,1
कॊकिलाकुलनिःस्वनाम,1
छॊकसागरः,1
बाहुं;,1
उद्यतस्य,1
तरासयन्तम,1
कार्तस्वरविभूषितैः,1
छिद्रेषु,1
सत्यवाक्यॊ,1
विभीषणे,1
तयक्ष्यतः,1
तरासयन्तं,1
अमीमांस्यम,1
मर्मसु,1
परयाहि,1
चम्पकैश,1
परशान्तहरिणाकीर्णम,1
मुखशेषः,1
कालान्तकयमॊमपः,1
जिह्मश,1
परशान्तहरिणाकीर्णं,1
ऽपरे,1
धर्मलॊपं,1
नाभ्यहिंसन,1
नरान्तकभयत्रस्तां,1
चाभ्युपागमत,1
परहर्तुकामॊ,1
सौवर्णान,1
पौरापवादः,1
पुष्परत्नशतैश,1
तैलेनाभ्यक्तसर्वाङ्गस,1
आरभन्ते,1
आत्मनाकरॊत,1
मत्कृतानि,1
फलभरेण,1
गतकल्मषाः,1
महीपाला,1
निष्क्रामन,1
तवद्वृद्धौ,1
मत्स्यैर,1
महीपालः,1
निष्क्रामत,1
कामैश,1
मानार्हॊ,1
शवगणाभिवृताम,1
सुर्यॊ,1
निष्ठां,1
अगछन,1
विक्रमः;,1
इष्टः,1
वाटम,1
निशिताग्रधारैः,1
मैन्दस्य,1
घर्मगे,1
सुग्रीवमुखाः,1
इष्टम,1
वाटं,1
वृक्षेणाभिहतॊ,1
संवत्सरॊषितस्येह,1
संप्राप्तया,1
करवीरकृतान्तराः,1
चैवॊपनीयताम,1
पक्षाभ्यं,1
रक्षॊगणैः,1
परिय,1
जानपदस्यापि,1
शङ्खदुन्दुभिनिर्घॊषः,1
रेणुका,1
भयेयम,1
चाग्रतः,1
धूर्ता,1
नार्या,1
संतेरुर,1
नार्यश,1
दीर्घं;,1
रक्षॊगणैर,1
सवादुहविष्यं,1
संमानं,1
हतबान्धवाः,1
निरस्तश,1
निरस्तस,1
मॊदकान,1
आपतेयुर,1
सर्वरत्नसमाकीर्णां,1
परतिषेधिताः,1
विस्रम्भं,1
सनापयन्तीव,1
यामः,1
चाग्रतॊ,1
गुणांस,1
निरस्तं,1
एवासि,1
यक्षराट,1
ऽपूजयन,1
कार्याकार्यविचक्षणः,1
सुगुप्तौ,1
मॊक्षॊ,1
काञ्चनप्रतिमैकाग्रं,1
दुःखार्तं,1
सवङ्गुलीतललक्षितौ,1
शरेष्ठेषु,1
गराहान,1
शतात्मजा,1
सेनापते,1
वसतीति,1
धवस्तद्रुमलतागुल्मं,1
तिष्ठेत;,1
अभिभाष्यॊ,1
महाबलॊ;,1
गॊयुतानूपाम,1
मॊक्षः,1
कलशाञ,1
संहृष्टमानसाः,1
जायमानॊ,1
सधूमाश,1
धरणीरजः,1
शब्देनापूरयाम,1
निःश्वासं,1
तिकलैस,1
गजजीवितौ,1
परवेक्ष्यते,1
उन्मूलं,1
दशशीर्षः,1
वन्दे,1
शॊणितकर्दमाम,1
दारुपर्वतकान,1
तरुणादित्यसदृशैर,1
सुमहारथाः,1
पुष्पितकाननः,1
हरिसत्तमाः,1
कात्ययनॊ,1
वाग्बुद्धिगुणवर्तिना,1
ऽभिधीयताम,1
पानव्यायामकालेषु,1
पूर्यमाणस्य,1
सुदुष्प्रापाम,1
कृतामर्षा,1
शासनेन,1
नॊत्सृजामि,1
चाश्रयम,1
परवेक्ष्यति,1
यद्विधश,1
काशिपतिं,1
नष्टनाथा,1
परहृष्टजनसंपूर्णं,1
वज्रवान,1
नेत्रकॊशाभ्यां,1
सपताकं,1
नापराध्नॊति,1
सपृहये,1
संनिवार्य,1
अप्रजास्मीति,1
चागमे,1
सगरस्यासीत,1
अभ्यधिकं,1
निबर्हिताः,1
करञ्चारण्ये,1
वचनक्रिया,1
जहास,1
वर्तताम,1
उपसृत्याग्रतस,1
सपृहया,1
आवृततलां,1
पुरुषव्याघ्रे,1
पुत्रिकाः,1
मृगे,1
मृगौ,1
सहायेन,1
घॊरदर्शनः,1
सत्यात्मकं,1
पृथुश्रीः,1
राक्षसस्येति,1
परत्यनीकेषु,1
वयक्ता,1
पापकर्मस्थान,1
वयक्तः,1
परभविष्यन्ति,1
मुद्गरैः,1
गन्धाढ्यं,1
करतूनाम,1
महामेघाव,1
परशास्तु,1
भवनश्रेष्ठं,1
जात्यानां,1
युयुत्सता,1
राक्षसराष्ट्रनाथः,1
शल्यकः,1
शरुतकीर्त्या,1
दुःखार्दितः,1
तटाकांश,1
अभिरक्षणम,1
गुणवत्तया,1
असिते,1
सशल्येन,1
उटजाञ,1
पितृस्नेहं,1
संप्रयच्छामि,1
नयचक्षुषा,1
अलक्षयत,1
सार्थहीनेव,1
अन्यानि,1
पुरंदरान;,1
पूरणे,1
संतापस,1
वमन्तम,1
विनिवृत्तदृष्टिर;,1
वमन्तः,1
ऽभयपतन्न,1
शार्दूली,1
हरिगणैः,1
शङ्क्यताम,1
परवेष्टुम,1
रूपवन्तम,1
अप्रतिमान,1
वैदेह्य,1
भद्रमन्द्रैर,1
वनॊद्देशांश,1
राक्षसान्तकृत,1
हयानाम,1
पूरणम,1
चॊच्चावचं,1
रूपवन्तं,1
अवैक्षताक्षः,1
वामनत्वं,1
अवजेष्यामि,1
अगच्छद,1
चन्द्रमसं,1
कॊविदारैश,1
नित्यशस,1
वैधव्यशब्दं,1
औष्ण्यं,1
राज्ञाथ,1
राज्ञाम,1
रघुशार्दूलम,1
दिवॊ,1
सतम्भयेयं,1
धूपितागरुगन्धश,1
बलवद्भिर,1
हविष्पन्दॊ,1
समवाप,1
कृतवैरश,1
नाविनीतेन,1
माषैर,1
ऋश्यमूकाद,1
ऋश्यमूकात,1
समप्रतिष्ठां,1
सथापयता,1
पराणसंक्षयः,1
जिघ्रन,1
कुटीं,1
तिग्मान,1
चकाराभिप्रदक्षिणम,1
रमेतां,1
काली,1
महाराजः,1
पश्चिमा,1
अनङ्गेन,1
अशनिसंकाशैश,1
उपसंहितान,1
पश्चिमम,1
नष्टशॊकः,1
सुदुःखितां,1
शक्रेणापि,1
मारुतः;,1
पलवंगमानां,1
गजवाजिरथाकुला,1
पश्चिमॊ,1
चर्मखड्गधराः,1
सगणे,1
एवाविभक्तं,1
परदाराभिमर्शकम,1
सहार्य,1
कालरूपाभं,1
मार्गितुम,1
अनेनैवाभिषेकेण,1
नागेन्द्रा,1
पावक,1
अभिहरन्तु,1
रक्षे,1
दारयते,1
महायुद्धं,1
इहाहृता,1
विराजमानां,1
बाष्पविप्लुतभाषिणी,1
सासिं,1
नागेन्द्रं,1
पर्यचिन्तयम,1
देवसंकाश,1
महात्मनां,1
समुत्थितं;,1
परित्यक्तुम,1
महायुद्धे,1
दीप्यतः,1
उत्स्मयित्वा,1
सौवर्णदण्डम,1
छरूयतां,1
दुखतरं,1
माधवं;,1
खचरैर,1
गङ्गाकूलम,1
समायुक्तम,1
मन्दाकिन्यां,1
गृहीत्वाभ्यागमन,1
यॊजयन;,1
तेजःप्रभं,1
वनिताम,1
कृतनिश्चयौ,1
वसिष्ठस्याग्रतः,1
मुष्णन्त्यॊ,1
विनदत्सु,1
हृतवांस,1
भद्रमदाम,1
काकः,1
रक्षिभिः,1
अप्सरॊभिः,1
कृतनिश्चयम,1
मत्तभ्रमरसंकुलैः,1
वारमुख्याः,1
राजकृत्येषु,1
अप्सरॊभिश,1
तरिभागबलसंवृतः,1
यथामति,1
गरहपीडितम,1
सवजनम,1
अयॊजयन,1
अयॊजयत,1
कषुद्रॊ,1
वयवस्यन,1
निधाय,1
गुणवत्य,1
सॊत्पल,1
उक्तम,1
सवजने,1
शरमम,1
समुद्रद्वीपांश,1
परस्परस्याभिमुखौ,1
कृतार्थ,1
समीक्षितात्मा,1
मङ्गलपूर्वकम,1
विकृतैर,1
परतीकारम,1
अञ्जने,1
चाक्षः,1
करॊधनं,1
पर्यपृच्छद,1
पर्यपृच्छन,1
रेणुभिः,1
परिषन्मध्ये,1
नयग्रॊधं,1
शिखराग्रदन्त्याः;,1
शङ्खरावितदुर्बलाः,1
परिचिन्तयित्वा;,1
नागरा,1
तदातिथ्यं,1
पावितः,1
वातैर,1
पार्ष्णिग्राहॊ,1
शरॊष्यते,1
पावितस,1
चासमर्थानां,1
नयग्रॊधॊ,1
बलवीर्यं,1
इवाध्वरात,1
वत्स्यथास्मिन,1
करौञ्चयॊश,1
विभूषणैः,1
वधाद,1
वित्तरक्षणम,1
पिनद्धां,1
गॊमुखीः,1
गॊमुखीं,1
युगान्ताग्निसमप्रभम,1
दातृभिः,1
चेयम,1
समुक्षिताः,1
दृढे,1
गुरुवर्तकम,1
सुपार्श्वश,1
परसादनार्थं,1
नैवासौ,1
कुसुमितै,1
निश्चिताः,1
संनिरुद्धं,1
अवाप्तॊ,1
ऐरावतकुले,1
केनाहृता,1
कूटशाल्मलीम,1
जयेष्ठायाः,1
विशस्तौ,1
पलवमानाम,1
विचरन्न,1
परसवाः,1
अवाप्तः,1
कषयावहाः,1
दरुमचीरैश,1
जाम्बवत्प्रमुखान,1
अकुषला,1
दण्डकावने,1
किशॊरं,1
मधूदकम,1
विचिक्षेप,1
अनुपर्येति,1
परज्वाल्य,1
कुलैः,1
अगृहीतायुधं,1
उदतिष्ठद,1
उदतिष्ठत,1
जगामेव,1
भरद्वाजाश्रमं,1
चास्माभिः,1
पुष्पसंस्तरसंकटे,1
कामशॊकाभिपीडितः,1
परिदेवये,1
विवादश,1
विश्रमस्व,1
पराणसहाया,1
अटविदेशांश,1
काञ्चनभूषणान,1
परतिबुध्यसे,1
समनःशिलाः,1
समदुःखः,1
परहस्तकरमुक्तस्य,1
वायुचपाला,1
अन्यॊन्यसंघर्षकृते,1
अपहृताम,1
निष्कूजन्तः,1
यथैव;,1
तॊरणस्थितं;,1
चन्द्रपादॊपशॊभितान,1
कषीरसंभावनार्थाय,1
पार्थिवे,1
पार्थिवॊ,1
पार्थिवौ,1
भरमत्य,1
कुम्भकर्णविहीनस्य,1
तूदकं,1
लक्ष्मणसमॊ,1
सौहार्दाद,1
पौरांश,1
पीडयित्वा,1
अप्रियः,1
अप्रियं,1
जनसंसदि,1
इलापुत्रं,1
अस्याम,1
महषीं,1
शरीमांस,1
चाङ्गॊपाङ्गानि,1
मेघसंकाशान,1
जानुभ्यां,1
भूतेषु,1
पतेर,1
दैत्यदानवराक्षसाः,1
किंकरांश,1
कवचानि,1
शतद्रूम,1
पतत्रिराजः,1
परहस्तसचिवाः,1
अक्षतं,1
अस्यैवावरजं,1
तरिशङ्कॊर,1
कालकाम,1
कषणार्जितं,1
वज्रकल्पया,1
यॊजयित्वाभिचक्राम,1
पत्ररथेश्वर,1
चीरकृष्णाजिनाम्बरैः,1
अञ्जनायास्तम,1
पर्ण,1
नागैः,1
पृतिवीं,1
आहाङ्गदस,1
सचन्द्रार्कमहाग्रहाश,1
धनाधिप,1
वैश्वरणॊ,1
कालपाशेन,1
सनातनाः,1
परबॊधयितुम,1
हृतकर्णाग्रनासिकाम,1
तद्वचस,1
युध्यतॊः,1
पुत्रकौ,1
परहस्तेनानीतं,1
दिव्यवस्त्राभरणं,1
ऋजुर,1
मानदानविशेषैस,1
राजभृतैर,1
परधानाप्सरसः,1
बाधितुम,1
समग्रा;,1
परासादस्थॊ,1
उपनिन्युस,1
आरॊपयन्ति,1
सर्वेभ्यश,1
नापचन,1
अवतिष्ठतः,1
सदाराश,1
तद्वचः,1
हनुमत्प्रमुखाः,1
नानाशस्त्रैर,1
निर्यातयाम्य,1
जीवा,1
महौषधीम,1
नानुगच्छामि,1
निवारिता,1
वादित्राणि,1
यॊजयित्वाययौ,1
कृष्णपक्षे,1
महौषधीः,1
शेषस,1
सत्त्ववान;,1
शेषश,1
सवथम,1
विपुलाञ,1
शीघ्रकारिणः,1
कुशलः,1
पर्याक्रमत,1
बुधस्य,1
मथितं,1
रघूत्तमाः,1
ददर्श;,1
विपुलाः,1
वैवस्वतरथे,1
चापररात्रिषु,1
शीर्यते,1
तीर्थॊदकानि,1
शीघ्रकारिणम,1
नौभिर,1
मैन्दद्विविदयॊर,1
सिताभ्रसदृशैश,1
सर्वभुतेषु,1
नगाश,1
रम्भासक्तम,1
रजनीम,1
आर्तातिभयाभिपीडिता;,1
कामार्थहेतॊर,1
पुत्राः,1
जातिं,1
नाक्षुभ्यत,1
जडः,1
आस्ये,1
अभिरॊचय,1
पुत्राण,1
परहर्षयन,1
पुत्रास,1
विनिश्चित्य,1
विविधाकाराः,1
दानवान,1
सारथौ,1
विद्याधरस्त्रीणां,1
मार्गाञ,1
हृष्टपुष्टजनाकीर्णं,1
मार्गाम,1
राघवस्यार्थसिद्धये,1
ममापनयजं,1
चकाराप्रतिमं,1
मार्गाश,1
विनाशायात्मनॊ,1
कालाभिपन्ना,1
सैन्यसहायेन,1
सुबहुभिर,1
परमृष्टं,1
अग्निहॊत्रेण,1
हरिप्रवीरॊ;,1
परलॊकहितार्थाय,1
यथाप्रस्रवणं,1
महानेत्रे,1
अजिनानां,1
ऋष्हैर,1
पतताम,1
निर्वीर्य,1
महावीरस्य,1
रावणॊ;,1
भेषजेनातुरॊ,1
शत्रुवधाय,1
निशायुद्धं,1
दुराचारॊ,1
परपापैर,1
रवांश,1
किंकरदण्डवान,1
रथेनाभिययौ,1
रक्षणीयाः,1
इङ्गुदीमूलम,1
वाचातिसन्नया,1
दीप्तास्यं,1
चाद्भुतम,1
अयं;,1
शिष्यान,1
सहस्रधृक,1
संनतपर्वणः,1
समुपाघ्राय,1
उच्छ्वस्य,1
नासित,1
विजृम्भन्ते,1
वनपालं,1
तपॊबलसमन्वितम,1
विनाशात,1
रुद्रेण,1
मुक्तेनैकेषुणा,1
परस्परकृताश्वासौ,1
धन्यम,1
तुष्टिस,1
हरिलॊमानं,1
तृणाग्राणां,1
सवस्थाने,1
इक्षुकाण्डरसॊपमम,1
शत्रुहस्तं,1
मूर्धावसिक्तानां,1
गिरिवरस,1
भूत्वाश्रमद्वारि,1
आत्मरक्षाकरस,1
शक्तौ,1
वर्धय,1
अशपत,1
परलुलुपुः,1
शक्नुयात,1
परतिष्ठमानाः,1
यथॊपेक्षितुम,1
खरालयम,1
परापयैनं,1
मृत्युसंकाशं,1
सपर्शनेनेति,1
सुसंवीतम,1
इवॊद्यन्तं,1
सर्षिचारणाः,1
कषुभिताश,1
सवचारित्राभिगुप्तां,1
नक्षत्रगणॊपशॊभितः,1
दैवमानुषयॊर,1
परगृह्याशॊभत,1
वयालमृगानुनादिते;,1
दुर्वासा,1
कषुभिताः,1
सुसंवीतं,1
तिष्ठेयं,1
रुचिरैर,1
वर्ततां,1
भेदकराः,1
धनैः,1
धनैस,1
चतुर्थेन,1
नयनच्युतैः,1
भक्ष्यश,1
धनैश,1
षष्ठेन,1
वाक्यैस,1
सुतॊरणाम,1
संक्लेष्टुं,1
वाक्यैश,1
सनेहपुरस्कृतम,1
तनुमध्यमाः,1
ऋषिसमौ,1
नानाप्रहरणॊ,1
विकारस,1
अन्वपालयत,1
भरद्वाजाश्रमॊ,1
बरह्मलॊकविहारिणीम,1
सबलस,1
रणाग्रतः,1
परत्याख्यातुं,1
वर्धस्वेति,1
समासुप्तं,1
बरह्मशापभयाद,1
वशीकृत्य,1
वेदिता,1
विनिगृह्य,1
नीचया,1
पट्टसैः,1
अस्माभिः,1
भक्ष्यान,1
पुरुषविग्रहम,1
रणाग्रतॊ,1
शिलावानरराक्षसांश,1
भवन्तस,1
षडुन्नतॊ,1
तत्रॊपशॊभितम,1
समश्नुते,1
पापराक्षसाः,1
सिंहाभिपन्ना,1
तरायस्वेमां,1
करमेणाभ्यागतं,1
अनिर्विण्णस,1
उद्दालकान,1
तमॊजालवृते,1
भवन्तौ,1
हैहयानां,1
संयुगमुखे,1
निर्वेदनश,1
परसेनजित,1
अकरणे,1
दंष्ट्रस्य,1
तप्तहाटकनिर्यूहै,1
इवात्मनः,1
दण्डपतनं,1
पराकृतवद,1
इक्ष्वाकुपरिभावित्वाद,1
परभूतकमलॊत्पला,1
सनालैर,1
निषूदनः,1
पलवंगा;,1
गृहाण्य,1
निवातकवचैः,1
दैवाभिपन्ना,1
ऽपसरसां,1
मत्स्यांस,1
विमृशमानानां,1
करूराणि,1
विप्रनष्टं,1
निविश्वस्य,1
महाधनं,1
रक्तमाल्यानां,1
मदार्थे,1
राक्षसपदं,1
महाहनुः,1
खरस्याप्य,1
महाधनम,1
निवसत्य,1
भाजनस्थानि,1
अङ्कॊलाश,1
चिन्ताम;,1
दरक्ष्यथादित्यसंकाशम,1
एवानुगामिनः,1
तपॊऽगनिहॊत्रशिष्येषु,1
अप्रदाने,1
छेत्स्यन्ति,1
विलपितेनैवं,1
वडवामुखाभम;,1
सबलं,1
परतिसंहारय,1
विस्मयॊदन्तभाषिणाम,1
परेषयन,1
रावणाभिमुखा,1
मिथ्याप्रतिज्ञः,1
संहृष्टवदनस,1
अत्यन्तम,1
सथगु,1
परिभ्रमति,1
नासुगन्धश,1
समर्तुम,1
सीताशपथवीक्षार्थं,1
महागृहम,1
सर्वसंस्कारसंस्कृता,1
सथास्याम्य,1
जयाशब्देन,1
गतचन्द्रेव,1
नरेन्द्रमार्गः,1
परंतपाः,1
परहसिता,1
सिद्धार्थान,1
बान्धवेषु,1
सुताव,1
सर्ववेदज्ञॊ,1
अवजानातु,1
ऋषिदानवदैत्याश,1
जञातिमध्ये,1
मर्षयन,1
विमॊक्षशक्तिं,1
दूरगामिनाम,1
दृष्ट्वात्मनॊ,1
घॊरैश,1
परपद्यथ,1
परतपति,1
इहासाद्य,1
परधावत,1
रामविमुक्तेन,1
सथीयतां,1
चकाशे,1
राजशासनदूषकाः,1
कषतजार्द्रं,1
सुगन्धिनाम,1
सत्यनामा,1
धुन्धुमारान,1
पूरितुं,1
शब्दापयेद,1
मरुताम,1
गृध्रस,1
वव्रे,1
गृध्रम,1
तर्षाद,1
विनिष्पतन;,1
किल्बिषं,1
भीमविक्रमम,1
मुक्ताहारं,1
पराणपरित्राणं,1
निश्चयार्थम,1
नीलॊरसि,1
तृतीया,1
शुश्रूषेयम,1
संत्यक्तवनदैवतम,1
विकीर्ण,1
परकाशमाना,1
पर्वतराड,1
भृशदारुणम,1
सशल्येव,1
अग्निमारुतकल्पौ,1
कारण्डवविकीर्णानि,1
अनेकैर;,1
संप्राप्स्यसे,1
अगाधम,1
शंकरम,1
भृशदारुणः,1
भीमविक्रमौ,1
परतिनागशङ्की;,1
अगाधा,1
परकाशमानं,1
बहुरूपांश,1
दराविताश,1
छरूयते,1
देवस्थानैः,1
नेषवः,1
राघवागमनं,1
दुरासदं,1
वेश्मान्य,1
नयकृन्तत,1
तथात्युग्रम,1
अलक्षयद,1
उपेक्षितः,1
इन्द्रकृतं,1
बालार्कं,1
परासमुद्गरनिस्त्रिंश,1
तारितॊ,1
परिचरन,1
दराविताः,1
चम्पकास,1
विषसंसृष्टम,1
संपृक्तमाल्यानि,1
सदूषणखरं,1
परतिनन्द्य,1
अकर्मण्यम,1
रथाश,1
धर्मवत्सलाः,1
गृहीतप्रासम,1
समादायैकहस्तेन,1
शीतकारणात,1
रथाः,1
विशिष्टाम,1
देवकिं,1
नभःस्पृशम,1
वर्धस्वेत्य,1
वनौकसा,1
यथाशनीभिः,1
नृपॊ,1
चण्डालत्वं,1
कारापथॊ,1
अनुबॊद्धुं,1
वज्रवेगैश,1
परणदन्तः,1
संचिन्तय,1
शत्रुपक्षं,1
अदीनसत्त्वं;,1
निष्पिपेषाशु,1
समग्राः,1
तरिलॊचनम,1
मन्त्रैः,1
भरातृगौरवयन्त्रिता,1
अविमृश्य,1
दुर्निरीक्ष्यां,1
देवर्षियक्षप्रवरैर,1
नानाविहगसंकीर्णे,1
जालैर,1
तदेन्द्रकल्पं;,1
विमॊचयित्वा,1
विश्रावयाम,1
समग्रान,1
रयः,1
बलसागरम,1
संधौ,1
नैरृतपुंगवम,1
हरस्वकर्णस्य,1
परितॊषश,1
इहॊत्सहे,1
सीताव्यवसितं,1
परक्रीडितॊ,1
तरैलॊक्यविजयं,1
कुसुमॊपगूडाः,1
वरास्तरणशालिषु,1
संनिषसाद,1
वरार्हस,1
ऽरथास,1
कूर्मश,1
परियां;,1
तथानघ,1
गत्वाह्वयति,1
गर्वयन्ती,1
रावणबलैर,1
सेनावासम,1
अधृष्यं,1
दुःखसंतप्तां,1
अन्वयाद,1
कृतपुण्यप्रतिश्रियाः,1
हस्तिनां,1
समाधेयं,1
मृगरूपाभ्यां,1
सालैस,1
सीदन,1
सारथ्यजां,1
छाखामृगॊ,1
निवासभूमौ;,1
ऋषिगन्धर्वा,1
हुंकृतश,1
दशरथेनाद्य,1
सागरतुल्यवेगं;,1
वातातपक्लान्तम,1
गतॊत्साहां,1
अनुयातव्यॊ,1
निःश्वसान्तीं,1
यथान्तकः,1
विमिश्रिताः,1
लॊकाच,1
बहुतालसमुत्सेधं,1
सुसंस्कृताः,1
हंसि,1
हंसा,1
उपाध्यायं,1
जवरं,1
चला,1
सायकैश,1
कामरूपत्वान,1
नालशेषा,1
गृहाद,1
तन्मुखम,1
उपाध्यायॊ,1
चलं,1
सवैरं,1
परिघैर,1
कृत्स्नास,1
परिघैश,1
सूदयाम,1
अथॊपहितया,1
विंशतिभुजं,1
तारामृगमहीमृगौ,1
कृत्स्नाद,1
सुकुशलं,1
संनादनॊ,1
राक्षसेन्द्रसुते,1
रात्रैर,1
कामगमान,1
वयतिक्रान्तौ,1
अनाथा,1
राजॊत्तमात्मजम,1
यॊजनबाहुश,1
विद्याधरमहर्षयः,1
परापयाशु,1
समायत्तम,1
समन्ततः;,1
परणनर्त,1
पद्मपलाशाक्षी,1
विजितारिः,1
विजितारिं,1
बद्धस्य,1
राघवप्रियकामार्थं,1
अकृतज्ञॊ,1
शापाद,1
अत्याहितं,1
समायुक्तं,1
समायुक्ता,1
बह्वासनकुथॊपेतां,1
राघवस्याप्य,1
विलपन्तं,1
कार्तवीर्याच,1
निशाचराधिप,1
वश्यां,1
वसिष्ठप्रमुखाः,1
शॊधयन्ति,1
सामिषम,1
गाश,1
पद्मपलाशाक्षं,1
मर्तुकाम,1
संप्रहर्षकरः,1
पुण्यशालिषु,1
समायुक्तॊ,1
सपष्टां,1
चयः,1
पिपासित,1
धर्मपरायणः,1
अपवृत्तं,1
वनस्पतिः,1
समवतिष्ठत,1
पत्युवाच,1
अन्वेतुं,1
अकुण्ठधारैर,1
जटिला,1
सृञ्जयः,1
परमॊदारः,1
रुधिरक्लिन्नः,1
पुरुषसिंहेन,1
समरस्वेति,1
नार्याः,1
उपनेष्यति,1
आत्मापराधजम,1
खयातश,1
हरिणान,1
नार्यास,1
परमॊदारम,1
वयाघ्रत्रस्ता,1
परमॊदारस,1
परमॊदारा,1
पराणिभ्यां,1
आचचक्षुर,1
